txn_id,card_id,fps_id,village_id,district,block,month,commodity,unit_price,quantity,amount,mth_number,year,auth_mode,offline_flag,delivery_delay_days
TX362,RC110,2,2,Tuticorin,Alangulam,Aug,wheat,2,4,8,8,2025,biometric,1,2
TX363,RC110,2,2,Tuticorin,Alangulam,Aug,oil,25,2,50,8,2025,biometric,1,0
TX364,RC110,2,2,Tuticorin,Alangulam,Sep,rice,3,15,45,9,2025,biometric,0,0
TX365,RC110,2,2,Tuticorin,Alangulam,Sep,sugar,18,1,18,9,2025,biometric,0,0
TX366,RC110,2,2,Tuticorin,Alangulam,Sep,oil,25,1,25,9,2025,biometric,0,2
TX367,RC110,2,2,Tuticorin,Alangulam,Oct,rice,3,11,33,10,2025,aadhaar,0,2
TX368,RC110,2,2,Tuticorin,Alangulam,Oct,sugar,18,3,54,10,2025,aadhaar,0,0
TX369,RC110,2,2,Tuticorin,Alangulam,Oct,oil,25,1,25,10,2025,aadhaar,0,5
TX370,RC110,2,2,Tuticorin,Alangulam,Nov,rice,3,8,24,11,2025,biometric,0,0
TX371,RC110,2,2,Tuticorin,Alangulam,Nov,wheat,2,4,8,11,2025,biometric,0,1
TX372,RC110,2,2,Tuticorin,Alangulam,Dec,rice,3,9,27,12,2025,aadhaar,0,0
TX373,RC110,2,2,Tuticorin,Alangulam,Dec,wheat,2,7,14,12,2025,aadhaar,0,1
TX374,RC110,2,2,Tuticorin,Alangulam,Dec,sugar,18,1,18,12,2025,aadhaar,0,3
TX375,RC111,2,2,Tuticorin,Alangulam,Jan,rice,3,8,24,1,2025,aadhaar,0,0
TX376,RC111,2,2,Tuticorin,Alangulam,Jan,wheat,2,6,12,1,2025,aadhaar,0,0
TX377,RC111,2,2,Tuticorin,Alangulam,Feb,rice,3,9,27,2,2025,aadhaar,0,0
TX378,RC111,2,2,Tuticorin,Alangulam,Mar,rice,3,13,39,3,2025,aadhaar,0,0
TX379,RC111,2,2,Tuticorin,Alangulam,Mar,wheat,2,5,10,3,2025,aadhaar,0,0
TX380,RC111,2,2,Tuticorin,Alangulam,Mar,sugar,18,1,18,3,2025,aadhaar,0,2
TX381,RC111,2,2,Tuticorin,Alangulam,May,rice,3,11,33,5,2025,aadhaar,0,0
TX382,RC111,2,2,Tuticorin,Alangulam,May,wheat,2,6,12,5,2025,aadhaar,0,0
TX383,RC111,2,2,Tuticorin,Alangulam,May,sugar,18,2,36,5,2025,aadhaar,0,1
TX384,RC111,2,2,Tuticorin,Alangulam,Jun,rice,3,13,39,6,2025,biometric,0,5
TX385,RC111,2,2,Tuticorin,Alangulam,Jun,wheat,2,6,12,6,2025,biometric,0,0
TX386,RC111,2,2,Tuticorin,Alangulam,Jun,sugar,18,1,18,6,2025,biometric,0,0
TX387,RC111,2,2,Tuticorin,Alangulam,Jul,rice,3,16,48,7,2025,biometric,0,0
TX388,RC111,2,2,Tuticorin,Alangulam,Jul,wheat,2,7,14,7,2025,biometric,0,0
TX389,RC111,2,2,Tuticorin,Alangulam,Aug,rice,3,8,24,8,2025,aadhaar,0,5
TX390,RC111,2,2,Tuticorin,Alangulam,Aug,wheat,2,5,10,8,2025,aadhaar,0,0
TX391,RC111,2,2,Tuticorin,Alangulam,Aug,sugar,18,1,18,8,2025,aadhaar,0,1
TX392,RC111,2,2,Tuticorin,Alangulam,Sep,rice,3,16,48,9,2025,biometric,0,0
TX393,RC111,2,2,Tuticorin,Alangulam,Sep,wheat,2,7,14,9,2025,biometric,0,0
TX394,RC111,2,2,Tuticorin,Alangulam,Sep,sugar,18,3,54,9,2025,biometric,0,5
TX395,RC111,2,2,Tuticorin,Alangulam,Oct,rice,3,16,48,10,2025,aadhaar,0,0
TX396,RC111,2,2,Tuticorin,Alangulam,Oct,wheat,2,5,10,10,2025,aadhaar,0,0
TX397,RC111,2,2,Tuticorin,Alangulam,Nov,rice,3,10,30,11,2025,biometric,0,2
TX398,RC111,2,2,Tuticorin,Alangulam,Nov,wheat,2,6,12,11,2025,biometric,0,0
TX399,RC111,2,2,Tuticorin,Alangulam,Nov,sugar,18,1,18,11,2025,biometric,0,0
TX400,RC111,2,2,Tuticorin,Alangulam,Dec,rice,3,13,39,12,2025,aadhaar,0,0
TX401,RC111,2,2,Tuticorin,Alangulam,Dec,wheat,2,5,10,12,2025,aadhaar,0,2
TX402,RC111,2,2,Tuticorin,Alangulam,Dec,sugar,18,1,18,12,2025,aadhaar,0,3
TX403,RC112,2,2,Tuticorin,Alangulam,Jan,rice,3,9,27,1,2025,aadhaar,1,0
TX404,RC112,2,2,Tuticorin,Alangulam,Jan,wheat,2,6,12,1,2025,aadhaar,1,1
TX405,RC112,2,2,Tuticorin,Alangulam,Jan,sugar,18,1,18,1,2025,aadhaar,1,2
TX406,RC112,2,2,Tuticorin,Alangulam,Mar,rice,3,15,45,3,2025,biometric,0,1
TX407,RC112,2,2,Tuticorin,Alangulam,Mar,wheat,2,4,8,3,2025,biometric,0,0
TX408,RC112,2,2,Tuticorin,Alangulam,Mar,sugar,18,1,18,3,2025,biometric,0,0
TX409,RC112,2,2,Tuticorin,Alangulam,Apr,rice,3,12,36,4,2025,biometric,0,0
TX410,RC112,2,2,Tuticorin,Alangulam,Apr,sugar,18,1,18,4,2025,biometric,0,0
TX411,RC112,2,2,Tuticorin,Alangulam,May,rice,3,13,39,5,2025,biometric,0,0
TX412,RC112,2,2,Tuticorin,Alangulam,May,wheat,2,3,6,5,2025,biometric,0,0
TX413,RC112,2,2,Tuticorin,Alangulam,May,sugar,18,1,18,5,2025,biometric,0,2
TX414,RC112,2,2,Tuticorin,Alangulam,Jun,rice,3,14,42,6,2025,aadhaar,0,0
TX415,RC112,2,2,Tuticorin,Alangulam,Jun,wheat,2,5,10,6,2025,aadhaar,0,0
TX416,RC112,2,2,Tuticorin,Alangulam,Jun,sugar,18,2,36,6,2025,aadhaar,0,2
TX417,RC112,2,2,Tuticorin,Alangulam,Jul,rice,3,9,27,7,2025,biometric,0,0
TX418,RC112,2,2,Tuticorin,Alangulam,Jul,wheat,2,7,14,7,2025,biometric,0,0
TX419,RC112,2,2,Tuticorin,Alangulam,Jul,sugar,18,3,54,7,2025,biometric,0,0
TX420,RC112,2,2,Tuticorin,Alangulam,Aug,rice,3,9,27,8,2025,biometric,0,1
TX421,RC112,2,2,Tuticorin,Alangulam,Aug,sugar,18,2,36,8,2025,biometric,0,1
TX422,RC112,2,2,Tuticorin,Alangulam,Sep,rice,3,10,30,9,2025,biometric,0,0
TX423,RC112,2,2,Tuticorin,Alangulam,Oct,rice,3,15,45,10,2025,biometric,0,0
TX424,RC112,2,2,Tuticorin,Alangulam,Oct,wheat,2,7,14,10,2025,biometric,0,0
TX425,RC112,2,2,Tuticorin,Alangulam,Oct,sugar,18,3,54,10,2025,biometric,0,1
TX426,RC112,2,2,Tuticorin,Alangulam,Nov,rice,3,13,39,11,2025,biometric,0,0
TX427,RC112,2,2,Tuticorin,Alangulam,Nov,sugar,18,2,36,11,2025,biometric,0,2
TX428,RC112,2,2,Tuticorin,Alangulam,Dec,rice,3,12,36,12,2025,biometric,0,0
TX429,RC112,2,2,Tuticorin,Alangulam,Dec,sugar,18,2,36,12,2025,biometric,0,0
TX430,RC113,2,2,Tuticorin,Alangulam,Jan,rice,3,16,48,1,2025,biometric,0,0
TX431,RC113,2,2,Tuticorin,Alangulam,Jan,wheat,2,3,6,1,2025,biometric,0,0
TX432,RC113,2,2,Tuticorin,Alangulam,Jan,sugar,18,3,54,1,2025,biometric,0,0
TX433,RC113,2,2,Tuticorin,Alangulam,Feb,rice,3,8,24,2,2025,aadhaar,0,0
TX434,RC113,2,2,Tuticorin,Alangulam,Feb,wheat,2,5,10,2,2025,aadhaar,0,5
TX435,RC113,2,2,Tuticorin,Alangulam,Mar,rice,3,15,45,3,2025,biometric,0,5
TX436,RC113,2,2,Tuticorin,Alangulam,Mar,wheat,2,7,14,3,2025,biometric,0,0
TX437,RC113,2,2,Tuticorin,Alangulam,Mar,sugar,18,2,36,3,2025,biometric,0,0
TX438,RC113,2,2,Tuticorin,Alangulam,Apr,rice,3,13,39,4,2025,aadhaar,0,0
TX439,RC113,2,2,Tuticorin,Alangulam,Apr,sugar,18,2,36,4,2025,aadhaar,0,0
TX440,RC113,2,2,Tuticorin,Alangulam,May,rice,3,13,39,5,2025,aadhaar,0,0
TX441,RC113,2,2,Tuticorin,Alangulam,May,wheat,2,5,10,5,2025,aadhaar,0,0
TX442,RC113,2,2,Tuticorin,Alangulam,May,sugar,18,3,54,5,2025,aadhaar,0,0
TX443,RC113,2,2,Tuticorin,Alangulam,Jun,rice,3,14,42,6,2025,biometric,0,1
TX444,RC113,2,2,Tuticorin,Alangulam,Jun,wheat,2,4,8,6,2025,biometric,0,1
TX445,RC113,2,2,Tuticorin,Alangulam,Jun,sugar,18,3,54,6,2025,biometric,0,5
TX446,RC113,2,2,Tuticorin,Alangulam,Jul,rice,3,14,42,7,2025,biometric,0,1
TX447,RC113,2,2,Tuticorin,Alangulam,Jul,sugar,18,1,18,7,2025,biometric,0,0
TX448,RC113,2,2,Tuticorin,Alangulam,Aug,rice,3,10,30,8,2025,biometric,0,0
TX449,RC113,2,2,Tuticorin,Alangulam,Aug,sugar,18,3,54,8,2025,biometric,0,2
TX450,RC113,2,2,Tuticorin,Alangulam,Sep,rice,3,13,39,9,2025,aadhaar,1,3
TX451,RC113,2,2,Tuticorin,Alangulam,Sep,wheat,2,7,14,9,2025,aadhaar,1,0
TX452,RC113,2,2,Tuticorin,Alangulam,Oct,rice,3,10,30,10,2025,aadhaar,0,1
TX453,RC113,2,2,Tuticorin,Alangulam,Oct,sugar,18,3,54,10,2025,aadhaar,0,0
TX454,RC113,2,2,Tuticorin,Alangulam,Nov,rice,3,15,45,11,2025,biometric,0,0
TX455,RC113,2,2,Tuticorin,Alangulam,Nov,sugar,18,2,36,11,2025,biometric,0,3
TX456,RC113,2,2,Tuticorin,Alangulam,Dec,rice,3,15,45,12,2025,aadhaar,0,2
TX457,RC113,2,2,Tuticorin,Alangulam,Dec,wheat,2,7,14,12,2025,aadhaar,0,1
TX458,RC113,2,2,Tuticorin,Alangulam,Dec,sugar,18,1,18,12,2025,aadhaar,0,2
TX459,RC114,2,2,Tuticorin,Alangulam,Jan,rice,3,15,45,1,2025,biometric,0,3
TX460,RC114,2,2,Tuticorin,Alangulam,Jan,wheat,2,3,6,1,2025,biometric,0,1
TX461,RC114,2,2,Tuticorin,Alangulam,Jan,sugar,18,1,18,1,2025,biometric,0,0
TX462,RC114,2,2,Tuticorin,Alangulam,Jan,oil,25,2,50,1,2025,biometric,0,0
TX463,RC114,2,2,Tuticorin,Alangulam,Feb,rice,3,11,33,2,2025,aadhaar,0,2
TX464,RC114,2,2,Tuticorin,Alangulam,Feb,wheat,2,3,6,2,2025,aadhaar,0,0
TX465,RC114,2,2,Tuticorin,Alangulam,Feb,sugar,18,2,36,2,2025,aadhaar,0,0
TX466,RC114,2,2,Tuticorin,Alangulam,Feb,oil,25,2,50,2,2025,aadhaar,0,0
TX467,RC114,2,2,Tuticorin,Alangulam,Mar,rice,3,13,39,3,2025,biometric,0,2
TX468,RC114,2,2,Tuticorin,Alangulam,Mar,oil,25,1,25,3,2025,biometric,0,2
TX469,RC114,2,2,Tuticorin,Alangulam,Apr,rice,3,9,27,4,2025,aadhaar,1,0
TX470,RC114,2,2,Tuticorin,Alangulam,Apr,oil,25,2,50,4,2025,aadhaar,1,0
TX471,RC114,2,2,Tuticorin,Alangulam,May,rice,3,11,33,5,2025,biometric,0,0
TX472,RC114,2,2,Tuticorin,Alangulam,May,wheat,2,6,12,5,2025,biometric,0,0
TX473,RC114,2,2,Tuticorin,Alangulam,May,sugar,18,2,36,5,2025,biometric,0,1
TX474,RC114,2,2,Tuticorin,Alangulam,Jun,rice,3,12,36,6,2025,biometric,0,0
TX475,RC114,2,2,Tuticorin,Alangulam,Jun,wheat,2,4,8,6,2025,biometric,0,1
TX476,RC114,2,2,Tuticorin,Alangulam,Jun,oil,25,2,50,6,2025,biometric,0,0
TX477,RC114,2,2,Tuticorin,Alangulam,Jul,rice,3,16,48,7,2025,aadhaar,0,1
TX478,RC114,2,2,Tuticorin,Alangulam,Jul,wheat,2,6,12,7,2025,aadhaar,0,0
TX479,RC114,2,2,Tuticorin,Alangulam,Jul,sugar,18,2,36,7,2025,aadhaar,0,0
TX480,RC114,2,2,Tuticorin,Alangulam,Aug,rice,3,9,27,8,2025,biometric,0,2
TX481,RC114,2,2,Tuticorin,Alangulam,Aug,wheat,2,5,10,8,2025,biometric,0,0
TX482,RC114,2,2,Tuticorin,Alangulam,Aug,sugar,18,2,36,8,2025,biometric,0,2
TX483,RC114,2,2,Tuticorin,Alangulam,Sep,rice,3,15,45,9,2025,aadhaar,0,1
TX484,RC114,2,2,Tuticorin,Alangulam,Sep,wheat,2,3,6,9,2025,aadhaar,0,1
TX485,RC114,2,2,Tuticorin,Alangulam,Sep,sugar,18,1,18,9,2025,aadhaar,0,0
TX486,RC114,2,2,Tuticorin,Alangulam,Oct,rice,3,12,36,10,2025,biometric,0,1
TX487,RC114,2,2,Tuticorin,Alangulam,Oct,wheat,2,7,14,10,2025,biometric,0,0
TX488,RC114,2,2,Tuticorin,Alangulam,Oct,oil,25,2,50,10,2025,biometric,0,0
TX489,RC114,2,2,Tuticorin,Alangulam,Nov,rice,3,13,39,11,2025,biometric,0,0
TX490,RC114,2,2,Tuticorin,Alangulam,Nov,wheat,2,6,12,11,2025,biometric,0,3
TX491,RC114,2,2,Tuticorin,Alangulam,Nov,sugar,18,1,18,11,2025,biometric,0,0
TX492,RC114,2,2,Tuticorin,Alangulam,Nov,oil,25,2,50,11,2025,biometric,0,2
TX493,RC114,2,2,Tuticorin,Alangulam,Dec,rice,3,10,30,12,2025,biometric,0,1
TX494,RC114,2,2,Tuticorin,Alangulam,Dec,wheat,2,3,6,12,2025,biometric,0,0
TX495,RC114,2,2,Tuticorin,Alangulam,Dec,oil,25,2,50,12,2025,biometric,0,0
TX496,RC115,2,2,Tuticorin,Alangulam,Jan,rice,3,13,39,1,2025,aadhaar,1,1
TX497,RC115,2,2,Tuticorin,Alangulam,Jan,wheat,2,3,6,1,2025,aadhaar,1,0
TX498,RC115,2,2,Tuticorin,Alangulam,Jan,sugar,18,2,36,1,2025,aadhaar,1,1
TX499,RC115,2,2,Tuticorin,Alangulam,Feb,rice,3,10,30,2,2025,biometric,0,2
TX500,RC115,2,2,Tuticorin,Alangulam,Feb,wheat,2,6,12,2,2025,biometric,0,0
TX501,RC115,2,2,Tuticorin,Alangulam,Mar,rice,3,8,24,3,2025,biometric,0,1
TX502,RC115,2,2,Tuticorin,Alangulam,Mar,wheat,2,5,10,3,2025,biometric,0,0
TX503,RC115,2,2,Tuticorin,Alangulam,Mar,sugar,18,3,54,3,2025,biometric,0,0
TX504,RC115,2,2,Tuticorin,Alangulam,Apr,rice,3,11,33,4,2025,biometric,0,5
TX505,RC115,2,2,Tuticorin,Alangulam,May,rice,3,12,36,5,2025,aadhaar,0,1
TX506,RC115,2,2,Tuticorin,Alangulam,May,sugar,18,3,54,5,2025,aadhaar,0,3
TX507,RC115,2,2,Tuticorin,Alangulam,Jun,rice,3,9,27,6,2025,biometric,0,0
TX508,RC115,2,2,Tuticorin,Alangulam,Jun,wheat,2,6,12,6,2025,biometric,0,5
TX509,RC115,2,2,Tuticorin,Alangulam,Jun,sugar,18,2,36,6,2025,biometric,0,1
TX510,RC115,2,2,Tuticorin,Alangulam,Jul,rice,3,12,36,7,2025,aadhaar,0,2
TX511,RC115,2,2,Tuticorin,Alangulam,Jul,wheat,2,4,8,7,2025,aadhaar,0,2
TX512,RC115,2,2,Tuticorin,Alangulam,Jul,sugar,18,1,18,7,2025,aadhaar,0,5
TX513,RC115,2,2,Tuticorin,Alangulam,Aug,rice,3,8,24,8,2025,biometric,0,0
TX514,RC115,2,2,Tuticorin,Alangulam,Aug,wheat,2,6,12,8,2025,biometric,0,2
TX515,RC115,2,2,Tuticorin,Alangulam,Aug,sugar,18,3,54,8,2025,biometric,0,3
TX516,RC115,2,2,Tuticorin,Alangulam,Oct,rice,3,14,42,10,2025,aadhaar,0,2
TX517,RC115,2,2,Tuticorin,Alangulam,Oct,sugar,18,3,54,10,2025,aadhaar,0,0
TX518,RC115,2,2,Tuticorin,Alangulam,Nov,rice,3,16,48,11,2025,aadhaar,0,1
TX519,RC115,2,2,Tuticorin,Alangulam,Nov,sugar,18,2,36,11,2025,aadhaar,0,1
TX520,RC115,2,2,Tuticorin,Alangulam,Dec,rice,3,12,36,12,2025,biometric,0,0
TX521,RC115,2,2,Tuticorin,Alangulam,Dec,wheat,2,4,8,12,2025,biometric,0,0
TX522,RC115,2,2,Tuticorin,Alangulam,Dec,sugar,18,2,36,12,2025,biometric,0,2
TX523,RC116,2,2,Tuticorin,Alangulam,Jan,rice,3,12,36,1,2025,aadhaar,0,1
TX524,RC116,2,2,Tuticorin,Alangulam,Jan,sugar,18,3,54,1,2025,aadhaar,0,3
TX525,RC116,2,2,Tuticorin,Alangulam,Feb,rice,3,13,39,2,2025,aadhaar,0,2
TX526,RC116,2,2,Tuticorin,Alangulam,Feb,wheat,2,3,6,2,2025,aadhaar,0,0
TX527,RC116,2,2,Tuticorin,Alangulam,Feb,sugar,18,3,54,2,2025,aadhaar,0,0
TX528,RC116,2,2,Tuticorin,Alangulam,Mar,rice,3,8,24,3,2025,aadhaar,0,0
TX529,RC116,2,2,Tuticorin,Alangulam,Mar,wheat,2,5,10,3,2025,aadhaar,0,1
TX530,RC116,2,2,Tuticorin,Alangulam,Mar,sugar,18,1,18,3,2025,aadhaar,0,2
TX531,RC116,2,2,Tuticorin,Alangulam,Apr,rice,3,8,24,4,2025,biometric,0,0
TX532,RC116,2,2,Tuticorin,Alangulam,Apr,wheat,2,6,12,4,2025,biometric,0,0
TX533,RC116,2,2,Tuticorin,Alangulam,Apr,sugar,18,2,36,4,2025,biometric,0,2
TX534,RC116,2,2,Tuticorin,Alangulam,May,rice,3,10,30,5,2025,biometric,0,2
TX535,RC116,2,2,Tuticorin,Alangulam,May,wheat,2,3,6,5,2025,biometric,0,0
TX536,RC116,2,2,Tuticorin,Alangulam,May,sugar,18,2,36,5,2025,biometric,0,0
TX537,RC116,2,2,Tuticorin,Alangulam,Jun,rice,3,14,42,6,2025,biometric,0,2
TX538,RC116,2,2,Tuticorin,Alangulam,Jun,wheat,2,4,8,6,2025,biometric,0,2
TX539,RC116,2,2,Tuticorin,Alangulam,Jun,sugar,18,3,54,6,2025,biometric,0,0
TX540,RC116,2,2,Tuticorin,Alangulam,Jul,rice,3,15,45,7,2025,aadhaar,0,0
TX541,RC116,2,2,Tuticorin,Alangulam,Jul,wheat,2,3,6,7,2025,aadhaar,0,0
TX542,RC116,2,2,Tuticorin,Alangulam,Jul,sugar,18,2,36,7,2025,aadhaar,0,5
TX543,RC116,2,2,Tuticorin,Alangulam,Aug,rice,3,12,36,8,2025,biometric,1,0
TX544,RC116,2,2,Tuticorin,Alangulam,Aug,wheat,2,6,12,8,2025,biometric,1,0
TX545,RC116,2,2,Tuticorin,Alangulam,Oct,rice,3,14,42,10,2025,biometric,0,0
TX546,RC116,2,2,Tuticorin,Alangulam,Oct,wheat,2,7,14,10,2025,biometric,0,1
TX547,RC116,2,2,Tuticorin,Alangulam,Oct,sugar,18,2,36,10,2025,biometric,0,0
TX548,RC116,2,2,Tuticorin,Alangulam,Nov,rice,3,9,27,11,2025,aadhaar,0,0
TX549,RC116,2,2,Tuticorin,Alangulam,Nov,sugar,18,2,36,11,2025,aadhaar,0,1
TX550,RC116,2,2,Tuticorin,Alangulam,Dec,rice,3,16,48,12,2025,biometric,0,0
TX551,RC117,2,2,Tuticorin,Alangulam,Jan,rice,3,10,30,1,2025,aadhaar,0,1
TX552,RC117,2,2,Tuticorin,Alangulam,Jan,wheat,2,5,10,1,2025,aadhaar,0,3
TX553,RC117,2,2,Tuticorin,Alangulam,Jan,sugar,18,2,36,1,2025,aadhaar,0,5
TX554,RC117,2,2,Tuticorin,Alangulam,Feb,rice,3,16,48,2,2025,biometric,0,2
TX555,RC117,2,2,Tuticorin,Alangulam,Feb,wheat,2,7,14,2,2025,biometric,0,0
TX556,RC117,2,2,Tuticorin,Alangulam,Feb,sugar,18,2,36,2,2025,biometric,0,0
TX557,RC117,2,2,Tuticorin,Alangulam,Apr,rice,3,8,24,4,2025,biometric,0,1
TX558,RC117,2,2,Tuticorin,Alangulam,Apr,sugar,18,3,54,4,2025,biometric,0,1
TX559,RC117,2,2,Tuticorin,Alangulam,May,rice,3,16,48,5,2025,aadhaar,0,1
TX560,RC117,2,2,Tuticorin,Alangulam,May,wheat,2,6,12,5,2025,aadhaar,0,0
TX561,RC117,2,2,Tuticorin,Alangulam,May,sugar,18,1,18,5,2025,aadhaar,0,1
TX562,RC117,2,2,Tuticorin,Alangulam,Jun,rice,3,13,39,6,2025,biometric,1,0
TX563,RC117,2,2,Tuticorin,Alangulam,Jun,wheat,2,4,8,6,2025,biometric,1,0
TX564,RC117,2,2,Tuticorin,Alangulam,Jun,sugar,18,2,36,6,2025,biometric,1,3
TX565,RC117,2,2,Tuticorin,Alangulam,Jul,rice,3,16,48,7,2025,biometric,0,0
TX566,RC117,2,2,Tuticorin,Alangulam,Jul,wheat,2,6,12,7,2025,biometric,0,1
TX567,RC117,2,2,Tuticorin,Alangulam,Jul,sugar,18,1,18,7,2025,biometric,0,0
TX568,RC117,2,2,Tuticorin,Alangulam,Aug,rice,3,12,36,8,2025,aadhaar,0,1
TX569,RC117,2,2,Tuticorin,Alangulam,Sep,rice,3,12,36,9,2025,biometric,0,2
TX570,RC117,2,2,Tuticorin,Alangulam,Sep,wheat,2,6,12,9,2025,biometric,0,0
TX571,RC117,2,2,Tuticorin,Alangulam,Sep,sugar,18,3,54,9,2025,biometric,0,0
TX572,RC117,2,2,Tuticorin,Alangulam,Oct,rice,3,14,42,10,2025,aadhaar,0,2
TX573,RC117,2,2,Tuticorin,Alangulam,Oct,wheat,2,4,8,10,2025,aadhaar,0,0
TX574,RC117,2,2,Tuticorin,Alangulam,Nov,rice,3,12,36,11,2025,biometric,0,1
TX575,RC117,2,2,Tuticorin,Alangulam,Nov,sugar,18,2,36,11,2025,biometric,0,3
TX576,RC117,2,2,Tuticorin,Alangulam,Dec,rice,3,11,33,12,2025,biometric,0,0
TX577,RC117,2,2,Tuticorin,Alangulam,Dec,wheat,2,7,14,12,2025,biometric,0,0
TX578,RC118,2,2,Tuticorin,Alangulam,Feb,rice,3,10,30,2,2025,aadhaar,0,0
TX579,RC118,2,2,Tuticorin,Alangulam,Feb,wheat,2,4,8,2,2025,aadhaar,0,0
TX580,RC118,2,2,Tuticorin,Alangulam,Feb,sugar,18,2,36,2,2025,aadhaar,0,0
TX581,RC118,2,2,Tuticorin,Alangulam,Mar,rice,3,8,24,3,2025,biometric,0,3
TX582,RC118,2,2,Tuticorin,Alangulam,Mar,sugar,18,3,54,3,2025,biometric,0,1
TX583,RC118,2,2,Tuticorin,Alangulam,Mar,oil,25,1,25,3,2025,biometric,0,3
TX584,RC118,2,2,Tuticorin,Alangulam,Apr,rice,3,8,24,4,2025,biometric,0,5
TX585,RC118,2,2,Tuticorin,Alangulam,Apr,wheat,2,6,12,4,2025,biometric,0,0
TX586,RC118,2,2,Tuticorin,Alangulam,Apr,sugar,18,2,36,4,2025,biometric,0,3
TX587,RC118,2,2,Tuticorin,Alangulam,May,rice,3,13,39,5,2025,biometric,0,0
TX588,RC118,2,2,Tuticorin,Alangulam,May,wheat,2,7,14,5,2025,biometric,0,1
TX589,RC118,2,2,Tuticorin,Alangulam,May,sugar,18,1,18,5,2025,biometric,0,2
TX590,RC118,2,2,Tuticorin,Alangulam,May,oil,25,1,25,5,2025,biometric,0,2
TX591,RC118,2,2,Tuticorin,Alangulam,Jun,rice,3,10,30,6,2025,aadhaar,0,0
TX592,RC118,2,2,Tuticorin,Alangulam,Jun,wheat,2,5,10,6,2025,aadhaar,0,1
TX593,RC118,2,2,Tuticorin,Alangulam,Jun,sugar,18,1,18,6,2025,aadhaar,0,1
TX594,RC118,2,2,Tuticorin,Alangulam,Jun,oil,25,2,50,6,2025,aadhaar,0,2
TX595,RC118,2,2,Tuticorin,Alangulam,Jul,rice,3,9,27,7,2025,biometric,0,0
TX596,RC118,2,2,Tuticorin,Alangulam,Jul,sugar,18,1,18,7,2025,biometric,0,0
TX597,RC118,2,2,Tuticorin,Alangulam,Jul,oil,25,2,50,7,2025,biometric,0,2
TX598,RC118,2,2,Tuticorin,Alangulam,Aug,rice,3,8,24,8,2025,biometric,0,0
TX599,RC118,2,2,Tuticorin,Alangulam,Aug,wheat,2,4,8,8,2025,biometric,0,0
TX600,RC118,2,2,Tuticorin,Alangulam,Aug,oil,25,2,50,8,2025,biometric,0,1
TX601,RC118,2,2,Tuticorin,Alangulam,Sep,rice,3,12,36,9,2025,biometric,0,0
TX602,RC118,2,2,Tuticorin,Alangulam,Sep,sugar,18,2,36,9,2025,biometric,0,0
TX603,RC118,2,2,Tuticorin,Alangulam,Sep,oil,25,2,50,9,2025,biometric,0,0
TX604,RC118,2,2,Tuticorin,Alangulam,Oct,rice,3,11,33,10,2025,aadhaar,0,2
TX605,RC118,2,2,Tuticorin,Alangulam,Oct,wheat,2,7,14,10,2025,aadhaar,0,3
TX606,RC118,2,2,Tuticorin,Alangulam,Oct,oil,25,2,50,10,2025,aadhaar,0,0
TX607,RC118,2,2,Tuticorin,Alangulam,Nov,rice,3,16,48,11,2025,biometric,0,0
TX608,RC118,2,2,Tuticorin,Alangulam,Nov,wheat,2,4,8,11,2025,biometric,0,0
TX609,RC118,2,2,Tuticorin,Alangulam,Nov,sugar,18,1,18,11,2025,biometric,0,1
TX610,RC118,2,2,Tuticorin,Alangulam,Nov,oil,25,2,50,11,2025,biometric,0,0
TX611,RC118,2,2,Tuticorin,Alangulam,Dec,rice,3,16,48,12,2025,biometric,0,0
TX612,RC118,2,2,Tuticorin,Alangulam,Dec,wheat,2,7,14,12,2025,biometric,0,0
TX613,RC118,2,2,Tuticorin,Alangulam,Dec,sugar,18,3,54,12,2025,biometric,0,0
TX614,RC119,2,2,Tuticorin,Alangulam,Feb,rice,3,13,39,2,2025,biometric,1,1
TX615,RC119,2,2,Tuticorin,Alangulam,Feb,wheat,2,3,6,2,2025,biometric,1,3
TX616,RC119,2,2,Tuticorin,Alangulam,Mar,rice,3,10,30,3,2025,biometric,0,2
TX617,RC119,2,2,Tuticorin,Alangulam,Mar,wheat,2,6,12,3,2025,biometric,0,0
TX618,RC119,2,2,Tuticorin,Alangulam,Mar,sugar,18,2,36,3,2025,biometric,0,2
TX619,RC119,2,2,Tuticorin,Alangulam,Apr,rice,3,16,48,4,2025,aadhaar,0,0
TX620,RC119,2,2,Tuticorin,Alangulam,Apr,wheat,2,3,6,4,2025,aadhaar,0,0
TX621,RC119,2,2,Tuticorin,Alangulam,Apr,sugar,18,3,54,4,2025,aadhaar,0,0
TX622,RC119,2,2,Tuticorin,Alangulam,May,rice,3,12,36,5,2025,biometric,0,0
TX623,RC119,2,2,Tuticorin,Alangulam,May,wheat,2,6,12,5,2025,biometric,0,1
TX624,RC119,2,2,Tuticorin,Alangulam,May,sugar,18,1,18,5,2025,biometric,0,0
TX625,RC119,2,2,Tuticorin,Alangulam,Jun,rice,3,9,27,6,2025,biometric,0,0
TX626,RC119,2,2,Tuticorin,Alangulam,Jun,wheat,2,7,14,6,2025,biometric,0,2
TX627,RC119,2,2,Tuticorin,Alangulam,Jun,sugar,18,1,18,6,2025,biometric,0,0
TX628,RC119,2,2,Tuticorin,Alangulam,Aug,rice,3,8,24,8,2025,aadhaar,0,0
